request_id,cls,prompt_len,output_len,hot,arrival_cv1,arrival_cv2,arrival_cv3
2629,long,9195,200,1,867.393565449036,832.3369129884717,838.5818139355297
2630,short,1498,200,0,867.422393821958,832.367483969862,838.5818139355297
2631,short,1437,200,0,867.5172289864951,833.5458309952264,838.5818297024762
2632,short,1173,200,0,867.5403397927671,833.7138206855259,838.5818297230328
2633,short,1285,200,0,868.4770460351107,833.8589851335422,838.6808498218398
2634,short,1053,200,0,868.6098998922022,834.5895413061163,838.6822565634086
2635,short,1091,200,0,869.0275068963202,834.5911255830191,838.6857529464376
2636,short,1398,200,0,870.1470387844821,834.7210974181895,838.7044385329829
2637,short,1273,200,0,870.2593948542866,835.8353055415062,840.0205304563559
2638,short,431,200,0,870.4736813300754,836.1036791215901,840.0226014213034
2639,long,8000,200,0,870.9816942215093,836.118671742832,840.0322572008454
2640,short,974,200,0,871.0243126794529,836.1261861609222,840.5441544994022
2641,long,8638,200,1,871.0626389525117,836.1262024425906,841.3009832397745
2642,long,9001,200,0,871.9748822487601,836.1674118558424,842.2690354453158
2643,short,990,200,0,872.2146349781057,836.1864513188518,845.2551631160637
2644,short,696,200,0,872.3228504743142,837.2614093447213,847.1215787790829
2645,short,954,200,0,872.3697260911979,837.6188713709887,847.1215935143438
2646,short,975,200,0,872.8697124514341,837.7996715491144,847.2752388607139
2647,long,13000,200,0,872.9786609240675,838.1904507865277,847.2752388607139
2648,long,8000,200,0,873.339279908199,838.1904508514081,847.448171902975
2649,short,1246,200,0,873.353886455183,838.1906387753492,847.4483009193456
2650,short,894,200,0,873.6634316023484,838.1999569163385,847.7630690149641
2651,short,1094,200,0,873.8724160073765,838.1999571407417,847.7641054931102
2652,short,417,200,0,874.2060328147636,838.2001085087692,847.9732170485122
2653,short,1097,200,0,874.6303237410365,838.7613451490075,847.9733405709433
2654,short,840,200,0,875.1426718141734,838.7617438776882,848.5415480524864
2655,short,1116,200,0,875.5618253948959,838.7635725750288,849.8269902573214
2656,long,10855,200,1,875.7842060316225,838.7664709301613,849.8287805641658
2657,short,833,200,0,875.9034071069276,838.766474215994,849.8450670247993
2658,long,8000,200,1,875.9844612223417,838.7726901120302,850.3027131618884
2659,short,767,200,0,876.0370505099017,841.2234073409262,850.3027131629951
2660,short,1456,200,0,876.281076687951,841.2234420003191,850.3027225386965
2661,short,902,200,0,876.5235300246567,841.8572986471595,850.3867370606966
2662,short,760,200,0,876.7597431615931,842.0196801064158,850.3867370606966
2663,long,8664,200,0,877.6733633033946,842.1315558671262,850.3868478522394
2664,long,8806,200,0,877.6771413394491,842.1323602454535,850.3894515971299
2665,long,11106,200,0,877.9052626605281,842.1339717191212,850.392283057161
2666,short,787,200,0,878.4162354589273,842.133971720028,850.6665834359235
2667,short,1413,200,0,879.3802209313692,843.1090277507498,850.666587067508
2668,long,8000,200,0,879.6620717573799,843.1090388927714,850.6665870675084
2669,short,1063,200,0,880.0779565378363,843.1090437724878,850.964116120195
2670,short,1605,200,0,880.6944705237214,843.1391938991385,856.1314529330502
2671,short,863,200,0,880.8571437643014,843.1534098610376,856.1314599277912
2672,short,1407,200,0,880.9488877459124,843.154366718531,856.1742243642234
2673,long,8000,200,1,881.1258055572092,843.1544038151576,856.1742258704609
2674,short,1032,200,0,881.3885448824076,843.5557442585417,856.1742258737825
2675,short,891,200,0,881.6157668314139,843.9711536636196,856.1742258738248
2676,long,8000,200,1,881.6556624839745,843.9972684191561,856.22906437053
2677,short,872,200,0,881.6940014248171,844.0574631029414,856.2290656700169
2678,short,1841,200,0,881.8062673927346,844.6675009654051,856.229255024461
2679,long,8000,200,1,882.8097543987338,844.8846559925581,856.2292551054001
2680,short,787,200,0,882.931355510551,844.9034521969971,856.2292551054001
2681,short,1141,200,0,883.0362625487909,844.9089880264535,856.2292651034313
2682,short,602,200,0,883.0516374362685,844.941116134374,856.2305728261116
2683,long,11016,200,1,883.0739618417641,844.9434466726445,856.2305728261126
2684,short,943,200,0,883.1715927085329,844.9518392811974,856.2305728269957
2685,short,1528,200,0,884.0025680020574,845.3141885943978,856.2305757922215
2686,long,9442,200,1,884.4064243462851,845.3151916201141,856.3096179515452
2687,short,1367,200,0,885.447237755445,845.6783140992704,856.5881104811747
2688,short,1444,200,0,885.6272437756875,845.7427570119124,856.7051659864411
2689,short,1115,200,0,886.2553074947418,845.7443147421209,856.7051938981322
2690,short,923,200,0,886.2928602045309,845.7447625987793,856.7315789461214
2691,long,8000,200,1,886.5024329029868,845.7477745980865,856.7425641916038
2692,long,8468,200,0,886.6258597740098,845.7611951435191,856.7555804378492
2693,short,1376,200,0,886.7789491466647,845.7952746970515,856.7555804378503
2694,long,8000,200,1,887.2378043471358,846.0735682852516,856.7764873270794
2695,short,1319,200,0,887.9899688423575,846.1289855727838,857.1819039443138
2696,long,8271,200,1,888.1995270800641,846.8368065578252,857.6989964311741
2697,long,9522,200,0,888.2730893486885,846.853207164397,857.7000453500272
2698,long,9483,200,1,889.0888444751226,847.0098099724503,858.3180402250541
2699,short,791,200,0,890.0250496073874,847.0713250667133,858.3187056764773
2700,short,865,200,0,891.0293585548814,847.0722931923034,858.3634683949067
2701,long,10527,200,1,891.2489023657208,847.091500029381,860.650251474275
2702,long,10050,200,1,891.5888712125414,847.0915000514245,860.6526453001383
2703,long,9322,200,1,892.2457724555494,847.4537926088068,861.3609545135762
2704,short,866,200,0,892.9557233588301,847.4542373298727,861.3609545135762
2705,short,1215,200,0,893.1705213637937,847.882818860535,861.3610908813232
2706,long,9276,200,0,893.6236863919114,847.8829502262128,862.9899314985252
2707,short,1014,200,0,894.1977761603982,847.8836234427489,863.1744005478982
2708,short,1409,200,0,894.5785059113655,848.5346631158626,863.1744005479472
2709,short,989,200,0,894.9598426722383,848.534664262946,863.1744009619732
2710,short,1424,200,0,895.4622712780227,848.5411220333422,863.180615603551
2711,long,8000,200,1,895.6057044695727,848.5648542874212,863.1806803899694
2712,long,8011,200,0,895.9762198482501,850.712435866664,863.5536282590839
2713,long,8199,200,0,896.0692259966905,850.8187405888973,863.5628573432493
2714,short,1340,200,0,896.0999328621729,851.5207011057163,863.5630175547669
2715,short,678,200,0,896.1064453253651,851.5964455500122,863.7889953933301
2716,long,9530,200,1,896.251011099051,851.7094330325834,864.6387929698132
2717,long,8000,200,0,896.7722348808627,851.7136958069345,864.6390779672467
2718,short,952,200,0,896.7871064543874,851.7815954876835,864.9113450455577
2719,short,767,200,0,897.8365992123205,851.8511336275774,864.9113450455577
2720,short,1000,200,0,898.0281064468843,852.8623313153275,864.9137380968477
2721,short,1221,200,0,898.6007885246745,853.1643401518412,864.9140108478555
2722,short,1063,200,0,898.8349664829362,853.4240485330971,864.9322984671246
2723,long,8200,200,1,898.8506576529054,853.4241073479591,865.7569760960515
2724,short,602,200,0,899.306804679842,853.4263649777802,865.75697609607
2725,long,8000,200,1,899.7633922445939,853.4277357372795,865.7569761372285
2726,short,976,200,0,900.433309865677,853.4283926287059,865.7569774131358
2727,short,898,200,0,900.7016102273695,853.4285729988179,865.7617083188765
2728,short,1123,200,0,900.838237272729,854.7904039544851,865.9581815657323
2729,short,704,200,0,901.2224280699774,855.2757782273403,865.9581815668527
2730,long,8000,200,1,901.7592635701726,855.2757805330483,865.958191791561
2731,long,8000,200,0,902.0113937005627,855.2759337389352,865.9581927533019
2732,short,1412,200,0,902.1251714078765,855.2959670114951,865.9581927533019
2733,short,832,200,0,902.3941253969083,855.7936707837792,865.9581927545211
2734,short,603,200,0,902.5301184433933,855.8057682327437,865.9581927959947
2735,long,8210,200,1,902.6992662592523,855.8275918829237,866.3772886246612
2736,short,438,200,0,902.7016948419665,855.8275920001065,866.3775469393493
2737,long,11581,200,1,902.8052098629505,855.8276028369612,866.3776208520696
2738,long,8307,200,0,902.8065966624372,858.1484079375244,866.377620852071
2739,long,8074,200,0,903.2152081279994,858.2866073130069,866.3822634884577
2740,long,9577,200,1,903.2172481293669,858.2966144406439,866.5936661619455
2741,short,1347,200,0,903.3493293982253,858.4902828140275,866.6734277981046
2742,short,1125,200,0,903.796144011175,858.4915972718468,866.6739923150485
2743,long,8554,200,1,904.1158248235733,858.4915994385819,866.6740058363872
2744,long,11453,200,1,904.388402438181,858.518617497536,866.892438705643
2745,short,1381,200,0,904.4188229357013,858.5269134358899,867.1731702380544
2746,short,1285,200,0,905.1124779598912,858.5286478270981,867.1769003917808
2747,short,1085,200,0,905.2732815487685,858.8244888116429,867.1769019708012
2748,long,12422,200,1,905.9856425284387,858.826769630415,867.1782613340944
2749,long,8314,200,1,906.4012334930254,859.3088740595283,867.7018962111467
2750,short,1192,200,0,907.0744230960994,859.3514508142255,868.806901999369
2751,short,1191,200,0,907.1965316461437,859.6015491191653,868.806901999369
2752,short,562,200,0,907.3251662379097,861.464159856229,868.806901999369
2753,long,8000,200,1,908.0208026714347,862.3753445295173,868.8069412900276
2754,long,9335,200,1,908.2912739262018,862.3797001261986,868.8070722206053
2755,long,8000,200,0,908.6615607338877,862.379707724785,868.8445313925704
2756,short,714,200,0,909.5543746889413,862.3797585473327,868.8503391737449
2757,short,2090,200,0,909.8299126380739,862.6534932836738,869.0153907420182
2758,short,1080,200,0,910.5404231592524,862.6727498542444,869.018144847953
2759,long,8111,200,1,911.0588128997108,862.6729929112901,869.4408189642251
2760,long,8000,200,0,911.1002987789236,862.6773277470712,869.4502466183262
2761,short,972,200,0,913.4880322036205,862.6904091368356,869.4511865411838
2762,short,996,200,0,913.721668992946,862.6904093679782,869.4514273440057
2763,short,1230,200,0,914.2834605067181,862.713390444818,869.7215391558715
2764,long,8000,200,0,914.9572923555717,864.0131159388403,869.7217318635716
2765,short,1272,200,0,914.9873101858666,864.398672798362,869.728295662812
2766,short,738,200,0,915.06973554236,864.3986878713916,869.7424503904908
2767,long,8000,200,1,915.0915571917652,864.6427115843034,869.8022946589715
2768,short,1056,200,0,915.947009977782,864.8901957014928,869.8023560147548
2769,short,2413,200,0,916.2605657548094,864.9122375808696,871.867743770484
2770,short,1216,200,0,916.7097371866284,864.9294109639843,871.8854222718084
2771,long,12388,200,1,916.7664278515783,866.146205671768,872.8235722156913
2772,short,698,200,0,917.3777532099921,866.1462478745954,872.8240889602433
2773,long,8105,200,0,917.4132831149954,866.1998909909549,872.8256099191326
2774,long,8996,200,0,917.4150048168277,866.1999021355733,872.8256101021244
2775,short,798,200,0,918.4161230779293,866.2942888252861,872.8956406128901
2776,short,1426,200,0,918.4737438160261,867.3905759115281,872.8958368354747
2777,short,1687,200,0,918.4755657439648,867.4078007301931,873.0012125778101
2778,long,10078,200,0,918.5392689018691,867.4097596704393,873.0012128931816
2779,long,13000,200,0,920.2133283388577,867.4180830201968,873.0330012918804
2780,short,904,200,0,920.5565927258675,867.4820930146168,873.0330275745249
2781,short,1476,200,0,920.9978938456638,867.6542306780638,873.0335092815554
2782,short,765,200,0,922.7919418722156,867.8061138929069,873.0335092854564
2783,short,717,200,0,922.910397310426,867.8980928732941,873.0335092854624
2784,short,1580,200,0,923.0919819461249,869.2070244777404,875.6380969364603
2785,long,11338,200,1,923.1816201090392,869.207104582162,875.7579561265413
2786,long,8000,200,1,923.4181523519767,869.6650570315084,877.0982991286153
2787,short,1244,200,0,923.4530433837048,869.9023668330788,879.2895637848573
2788,short,1303,200,0,923.7059910206061,869.905652087284,879.9836249273533
2789,long,8131,200,1,924.2051577275255,869.9396810414127,879.9836633185657
2790,short,1473,200,0,924.4298446545179,870.9555276029344,879.9836633188121
2791,short,881,200,0,925.05078998233,871.3985763256934,879.9840865226327
2792,short,1192,200,0,925.1268426526527,871.3985763256937,879.9858920903973
2793,short,922,200,0,925.2538654697299,871.4791529444811,881.790655231352
2794,long,11446,200,1,926.0452077282032,871.4858507389731,882.5658510141243
2795,short,767,200,0,926.2149273960935,871.4963197712228,882.8357116865595
2796,long,9672,200,0,926.2664871085381,871.5868981766337,882.8849926287943
2797,short,807,200,0,926.393868935892,871.5911727026547,883.4994255169971
2798,short,1152,200,0,927.1928324808364,873.7030916369765,883.5607447452696
2799,short,960,200,0,927.3285942186723,873.7051551644167,883.6301502604246
2800,short,1298,200,0,927.338598089032,873.8949859738494,883.6304936758073
2801,long,8000,200,0,927.8841589054927,873.9197554062938,883.6320536541868
2802,short,672,200,0,927.9341237201202,874.1640818034573,884.5457312918047
2803,short,928,200,0,928.1672393766254,874.1710594127238,884.5457312955382
2804,long,8000,200,0,928.2194729716997,874.3583885364595,884.5457334095729
2805,long,10380,200,0,928.6447656213417,875.2761245571631,884.5457353255412
2806,short,957,200,0,929.5616159991082,875.2886225860716,884.5457353255421
2807,short,1597,200,0,930.3056082504132,875.9728968638204,884.7172034966918
2808,short,1916,200,0,930.5542285447137,878.795116598401,884.7172046438525
2809,long,8000,200,1,930.574975992184,879.0086832421756,884.7271519407543
2810,long,13000,200,1,931.3835218870637,881.2542246927816,884.7271519419804
2811,long,8512,200,1,931.5203625462359,881.7962055771923,884.8776390329168
2812,short,867,200,0,931.64006686251,882.161909772012,886.7111335473837
2813,short,905,200,0,932.3378710616854,882.244638257802,886.7933342665997
2814,short,1336,200,0,932.6687173038301,882.2488645165452,887.4185447594617
2815,long,8000,200,1,933.1107102653349,882.2507722227318,887.4211257727203
2816,long,8365,200,1,933.7442014314502,883.4959009815879,887.4211257727274
2817,short,1589,200,0,934.6269947904507,883.678139803762,887.4215554953818
2818,short,2109,200,0,934.8358369722806,884.9370770893335,887.4246575744532
2819,short,810,200,0,935.108354197278,885.7136421308718,887.4546433460829
2820,short,1209,200,0,935.2068829915431,885.8650838174841,887.4551464897695
2821,short,495,200,0,935.9174987066115,886.3012163661592,887.455170578938
2822,long,13000,200,0,936.1010837171294,886.301216552198,887.455170578938
2823,short,1193,200,0,936.5825829540199,886.3475850144689,887.4733872559091
2824,short,454,200,0,936.8298918178086,886.3477069112619,887.4733873301644
2825,short,1112,200,0,936.9528447992052,886.3555066222374,887.6088138049402
2826,short,1038,200,0,937.0010874067123,886.5992596141018,887.7092854331835
2827,short,791,200,0,937.0562224815244,886.60070063141,887.7093237826768
2828,short,1573,200,0,937.1186987577114,886.615532012692,887.9291532184436
2829,long,8902,200,1,937.1613025140324,886.6532011875709,888.5657703048142
2830,short,1108,200,0,937.5354102674858,886.6532035612659,888.646804069743
2831,short,766,200,0,938.0911806838124,886.7376347443754,893.947222706276
2832,short,1057,200,0,938.8445093597478,887.0589180021026,893.9472311663785
2833,short,1564,200,0,938.8917621495393,887.3950758482165,893.947242244831
2834,short,1971,200,0,938.9888688685554,888.1208317733308,894.0245045370783
2835,short,1319,200,0,939.3896679922758,888.1208318172463,894.0245046445689
2836,long,9984,200,0,939.6134764702134,888.1252918857474,894.024681581937
2837,long,8253,200,0,939.7789068064121,888.8706178182491,894.024681718469
2838,long,8000,200,0,940.7491029556679,888.870743410023,894.0246817186475
2839,short,1124,200,0,941.0093555134623,889.3431141581952,894.7437420414914
2840,short,940,200,0,941.7075255435946,889.3513405324924,894.7440882997172
2841,short,1004,200,0,943.8740082677591,889.3513607590248,894.7484809216733
2842,short,1299,200,0,944.5537517655665,889.4732556578838,895.3311672557704
2843,long,9085,200,0,944.6083062325089,889.5072774745926,895.3311672564827
2844,long,10437,200,1,944.8894601123418,889.5074347828564,895.3318671934342
2845,short,1032,200,0,945.0707109032801,889.512305050459,895.3339813241108
2846,short,759,200,0,945.92502717649,891.7663490892936,895.3339813457139
2847,short,1114,200,0,946.1302946100859,892.2887175666652,895.358929309823
2848,long,11146,200,1,946.2971406363998,893.1711309042154,895.3589776365718
2849,short,875,200,0,946.4221461396922,895.4455465270382,899.6043656077273
2850,short,1100,200,0,946.5857738676574,895.5933262611524,899.6044058450784
2851,short,1609,200,0,946.8567946697378,895.6824897181709,899.6051538399156
2852,short,1574,200,0,947.1128690300077,896.0386278897499,899.6051638264952
2853,short,812,200,0,947.4185399920824,896.0937523565633,899.605163868807
2854,short,1226,200,0,947.4483674905133,897.3264080725213,899.6051643390117
2855,long,8000,200,1,948.0513018250376,897.498141170404,899.6105331060456
2856,long,10944,200,1,948.4861889915762,897.5549046343633,899.6209730236827
2857,short,1311,200,0,948.5811648956936,897.5577356131349,899.62695767287
2858,long,8000,200,0,949.1179162844466,897.5577448149683,899.6269622844361
2859,short,832,200,0,949.2347783118107,897.5578898128034,899.9081640534573
2860,short,1590,200,0,949.2945236106964,898.3070563654029,899.9087615245444
2861,long,10052,200,0,950.0231748927673,898.3254910155188,899.9988650289888
2862,long,8128,200,0,950.3782675865963,898.9609430491648,900.0075406729516
2863,short,452,200,0,950.7894073278219,898.961528318899,900.0103894111265
2864,short,807,200,0,950.872712843118,899.4451854878029,900.0104257636463
2865,short,1531,200,0,951.2141815314725,899.7541747349627,900.01042577575
2866,short,518,200,0,951.9484865989302,899.8851588110678,900.0104257764127
2867,short,967,200,0,952.7913816861435,899.8853729045669,900.0256308369574
2868,short,679,200,0,953.16339281649,899.9946858902181,900.0825905147371
2869,short,446,200,0,953.705455120399,899.9993432620796,900.1111948111522
2870,short,1018,200,0,954.1872914977231,900.1441092470025,900.2330111392165
2871,short,1146,200,0,954.3657382183302,900.168706403662,900.2420290969694
2872,short,1435,200,0,954.7156531907183,902.5420301060283,902.722025504857
2873,short,2069,200,0,954.8619786944207,902.992791871361,903.0439870991813
2874,long,9114,200,1,955.0022227394533,902.9934789236572,904.1849675584743
2875,short,909,200,0,955.3166530932864,903.4935828787117,905.0668384067604
2876,short,1361,200,0,955.9511899803252,903.4962667286735,905.4915625672429
2877,short,1347,200,0,956.1316130138268,903.4964640525761,905.4958405421564
2878,long,8009,200,1,956.9257161294644,903.5719370245637,905.650313576326
2879,short,1082,200,0,957.1894102839657,904.1488595378557,905.6503136235655
2880,long,8866,200,1,957.3134103585636,904.5157321686489,905.6503136321727
2881,short,806,200,0,957.5548900128213,905.8133233079443,905.6516540783484
2882,long,8331,200,1,957.6201740482373,905.8134175979586,905.6516643499067
2883,long,8000,200,1,958.4255903466794,905.9036774322544,905.651664349907
2884,long,9334,200,0,958.485082712851,905.9386030427946,905.6519992114041
2885,long,8000,200,0,958.7717126714759,905.9468187545301,905.9579179767022
2886,long,9375,200,0,958.7859033568765,905.9544792312557,905.9579179767884
2887,short,1184,200,0,959.0213977622647,905.9693524016382,905.957917977386
2888,long,8000,200,0,959.0351173883523,906.0129995918725,905.9579180059206
2889,short,970,200,0,959.1747726357846,906.0447105315478,905.9579258157681
2890,short,1039,200,0,959.3415590400964,906.1152279708875,906.0431026460794
2891,short,1233,200,0,959.8318103522894,907.2171058015099,906.3150206626254
2892,short,603,200,0,960.1606671449957,907.2580867042657,906.3322237941251
2893,short,1217,200,0,960.2387651310718,908.0048220997645,917.815922771655
2894,short,1797,200,0,960.2573273454141,908.3409049500935,918.0202501969595
2895,short,766,200,0,960.896526927789,909.0818654034476,918.0416349427386
2896,long,8000,200,0,961.0751652290891,909.2161750098653,918.0486654796457
2897,long,8000,200,0,961.2488803105372,909.2292196401895,918.0486654974554
2898,long,8000,200,1,961.8462904256584,911.5864402890871,918.4206183227391
2899,long,9369,200,1,962.088454143311,911.6258825179993,918.42066196107
2900,short,1839,200,0,962.1049971365178,911.6961313329552,918.4206622034852
2901,short,1003,200,0,962.7930694078503,912.8526074076232,920.4990195679305
2902,short,540,200,0,962.8619721041666,912.8526856991524,920.4990195826887
2903,short,1027,200,0,962.8794843291813,913.1146190349117,920.4990681209705
2904,short,624,200,0,964.0285545959628,913.1146505362418,920.49906812169
2905,short,639,200,0,964.1242908463521,913.1906038743924,923.0963133354455
2906,short,1009,200,0,964.304590643366,913.2100159932259,923.1297618324784
2907,short,1335,200,0,964.7826493655639,913.2125199138419,923.1297655614704
2908,short,807,200,0,964.9917151124788,914.1949562357009,923.9133508232537
2909,short,1033,200,0,965.0358583977004,914.681628779701,924.0411236054531
2910,short,1240,200,0,965.3556502274156,914.6911148900786,927.1791228728774
2911,short,1308,200,0,966.6976670852465,915.3463107961112,927.1791508011675
2912,short,1535,200,0,966.7617431532875,915.5395132419467,927.1792463523633
2913,long,8092,200,0,966.9044192965698,915.5395319501815,927.3174156040524
2914,short,1883,200,0,966.9461908968395,915.6043894250123,927.5846764831665
2915,short,878,200,0,968.3691125914477,915.6044208966246,927.9539516483773
2916,short,1307,200,0,968.3984066087555,915.6092834589962,928.1009011820652
2917,long,8000,200,0,968.6989033027056,915.6108939285436,928.1009589412301
2918,long,13000,200,0,968.9151536479445,915.6428899785906,928.1009589414662
2919,short,582,200,0,968.9318345532547,915.7196712078234,928.1016661053648
2920,long,10031,200,1,969.196342941435,915.7196730642187,928.218311665205
2921,short,772,200,0,969.4630830524965,916.712119063211,931.1573644724248
2922,long,9163,200,1,969.5498377949552,916.7135111889951,931.1679210291111
2923,short,1440,200,0,969.6718160517556,916.8420966372031,931.167942627851
2924,long,9373,200,1,969.8692462079943,916.8754709801653,931.1679630266066
2925,short,1785,200,0,970.1283424607859,917.4493037220509,931.1679798507923
2926,long,8976,200,0,970.55628837974,917.8662697587506,931.3245467583425
2927,short,594,200,0,970.611591312437,917.8682516056467,931.3247636774084
2928,long,8000,200,0,971.4846258924109,917.8817429563308,932.230977269992
2929,long,8000,200,1,971.596616894817,917.8821912621526,932.230977862498
2930,short,1443,200,0,971.7644564765179,917.9656875617341,933.1569240413411
2931,short,1191,200,0,972.0416653990383,917.9939286658145,933.1611193940032
2932,short,968,200,0,972.2726777615708,918.1443145851742,933.1611193940032
2933,short,1302,200,0,972.5761151540426,918.1456356632477,933.1611194008447
2934,short,670,200,0,972.5961544738717,918.5122460670639,933.1619177659343
2935,short,748,200,0,973.2755433180207,918.5424268521929,933.1626551890553
2936,short,1368,200,0,973.4099739074763,918.5501939882992,933.1644561449857
2937,short,766,200,0,973.7797729730157,918.5502071852768,933.1644561449859
2938,short,1187,200,0,973.8826649583884,918.5502076282445,933.641815156801
2939,long,8160,200,0,974.4134578182865,918.679099508377,933.6447235183056
2940,short,754,200,0,974.7908372476154,918.6791156158113,933.6452998650122
2941,short,852,200,0,975.6277870695027,918.6864733424287,933.6452998650486
2942,short,1706,200,0,976.5942962024961,918.6980008333564,933.6453150778319
2943,short,976,200,0,976.8552428440596,920.510107464888,933.7048429350243
2944,short,918,200,0,976.9913349865276,920.5934405762147,933.7127556238775
2945,long,8000,200,0,977.2655323125848,920.6659932293741,933.7138715538816
2946,long,11576,200,1,977.4060498720575,920.6703256742188,934.1165455459981
2947,long,8000,200,1,977.4402132720448,920.9378231801526,934.2217376502872
2948,long,8000,200,1,977.9030237142568,920.9642805142307,934.2243532770837
2949,long,8000,200,0,978.2431373343187,920.9642811035012,934.2247311642453
2950,short,1000,200,0,978.420677217636,921.3305223027862,934.22499579771
2951,short,1244,200,0,978.4690418938525,921.5286353577409,936.7594784879014
2952,long,8000,200,1,978.4949193042121,921.6733556187069,936.7594800649048
2953,short,1355,200,0,978.5026470114573,921.6733556208462,936.7594800649629
2954,short,1541,200,0,978.7384527053564,921.854012670428,936.7594804360945
2955,short,1351,200,0,978.7478885503075,921.8540163244865,936.7809081075935
2956,short,695,200,0,979.3915446450484,921.8884643981909,936.7865765786279
2957,short,1180,200,0,979.4030574944353,923.1522131261871,936.7865765786966
2958,short,1644,200,0,979.7080554036035,923.1540832948114,938.8066577031933
2959,long,8468,200,1,979.7094196130031,923.4881957415474,938.8435607909643
2960,short,903,200,0,979.8257311543932,923.5544832034714,938.8435608031434
2961,short,1398,200,0,980.8221724209704,923.591358336799,938.8435693423214
2962,long,8000,200,1,981.4221485701587,923.6345433317684,938.8435694308045
2963,short,1021,200,0,981.8612053011633,923.6354893051644,939.0360414229337
2964,short,646,200,0,982.190399493992,923.6355491914851,939.0435911788505
2965,short,1244,200,0,982.2934114610057,923.6355506778019,939.0496749653598
2966,short,518,200,0,982.5414177167826,923.693341982439,939.0519533370211
2967,long,9972,200,0,982.8305747109142,924.9492914594581,939.0522444131133
2968,long,9015,200,1,983.7433774811745,924.94929189767,939.0522444131187
2969,short,862,200,0,984.340968690619,925.5345675313922,939.0524236189353
2970,short,1278,200,0,984.6195687063148,925.7867801278982,939.0530628577766
2971,short,749,200,0,985.1072395242902,925.808969353753,939.0530628577899
2972,short,706,200,0,985.2968087915215,926.0046140722673,939.0530630373285
2973,short,1294,200,0,985.6741643178019,926.3475318497092,939.0530630373286
2974,short,1566,200,0,986.6152502003337,926.4722353532967,940.6827181989313
2975,short,747,200,0,987.1043199400945,926.4754723335668,940.7051096716822
2976,short,913,200,0,987.1612927763052,926.7199942315381,940.7051096716822
2977,long,9523,200,1,987.5398549913301,926.7509398876537,940.7051097355932
2978,short,936,200,0,987.6974006338545,926.8087528474343,940.7051131174609
2979,long,8000,200,1,987.8166404199524,926.8910885216661,940.981401718175
2980,short,1858,200,0,987.8611764311303,926.8974762440502,944.6746274469654
2981,short,1012,200,0,988.9152800765158,926.9737463233345,944.6788409155641
2982,long,8000,200,0,989.3710032729251,927.850235630374,944.6788409155944
2983,short,972,200,0,989.430869731666,927.8938236731144,944.6788409316824
2984,long,8647,200,0,989.6191214030396,927.8962695191855,944.679599868675
2985,short,1269,200,0,990.1551449236988,929.2925342743614,944.6796004376297
2986,short,1091,200,0,990.4272227629922,929.3049607653031,944.6796006833775
2987,long,8000,200,1,990.5265416792455,929.3430517552384,944.7036918237543
2988,short,686,200,0,991.4847538124271,929.3891141311826,944.7038480789569
2989,short,840,200,0,991.8309494894518,929.3891145117675,944.7038480872079
2990,short,732,200,0,991.9215809973584,929.9225774299024,945.6565213757688
2991,long,8000,200,0,992.0966361941496,930.3716369658028,945.664411164215
2992,long,8000,200,1,992.2227683486892,930.5037018294962,945.9047231895687
2993,short,1770,200,0,993.1654722709628,930.782576868618,945.9048965865859
2994,short,1327,200,0,993.4018169267757,930.7835530294509,945.9209768894672
2995,short,1428,200,0,993.5517574220855,930.7835533024901,949.4933473277007
2996,short,1276,200,0,993.7999889605509,930.9553761884897,949.4947713960539
2997,short,802,200,0,994.8553001276333,931.2170729934824,949.4947713975544
2998,short,718,200,0,994.8780785575732,931.334999883924,949.506938314115
2999,short,1267,200,0,994.9903167610871,931.3350031797235,958.435666920198
3000,short,1409,200,0,997.094096389633,931.6190534976512,958.5856065873121
3001,short,916,200,0,997.4708662762736,931.8677141861998,958.5856251625432
3002,short,1249,200,0,997.672204465377,932.092784467505,960.6267581119519
3003,short,680,200,0,997.9830057246152,932.1499356380854,960.626758111952
3004,short,782,200,0,999.0311151895999,932.1630926673386,960.8225590604952
3005,long,9295,200,0,999.7164964062862,932.1632948988924,960.9354587384697
3006,long,10154,200,1,999.7667118496832,932.253279739616,961.095701838917
3007,long,8588,200,0,999.8907258749105,932.2535503540685,961.095701838917
3008,short,1085,200,0,1000.0342309240588,932.2611895807934,962.6082802746474
3009,short,1309,200,0,1000.0676940246692,932.261199604609,962.972510671851
3010,short,1541,200,0,1000.1197084840004,932.2612002477608,962.9834383254554
3011,short,1657,200,0,1000.4614787998757,932.34768947341,966.1373748914539
3012,long,11044,200,1,1000.7895764861706,932.4105588081953,966.1655068414782
3013,short,1456,200,0,1001.4815690771487,932.4528266555064,966.1656561943298
3014,long,9430,200,1,1002.3058068844887,932.5308875304926,966.1656561943304
3015,short,1288,200,0,1003.0378011161054,932.6515603966931,966.1894793934816
3016,short,954,200,0,1003.2483475987071,932.6666353501411,966.1894793937762
3017,short,1134,200,0,1004.0120736018246,932.8141187541914,966.2437151828567
3018,long,8120,200,1,1004.1184968421338,932.8217508433453,966.4873202611275
3019,short,1558,200,0,1004.3421926158558,932.8355626953322,966.4873202617791
3020,short,1365,200,0,1005.557395112136,933.7042410403727,966.4873231873521
3021,long,8000,200,1,1006.7523623713471,933.9190411425933,966.4877595304843
3022,short,1578,200,0,1007.3070207651209,934.7065029806372,967.7655262874629
